,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
iShares Global Tech ETF,0.008553537,0,0,0,0.973068599,0,0,-0.015876404,-0.004845145,-0.021242303,0,0.003623884,0,0,-0.002255464,0,0.00758853,0,0,0,0,0,0,0,0,0.030866909,0,-0.008963662,0,0,0,0.007637603,0,-0.001210236,0,0,0.02561909,0,0,0
iShares GNMA Bond ETF,0,-0.105161054,0.364054948,-0.036458045,-0.023191024,-0.051349656,0.010231871,-0.016025156,-0.01780612,-0.033303177,-0.046385257,-0.029388558,0.028092134,-0.062522975,0.022213965,0.075967198,-0.071358991,0,-0.008639036,0.135234718,0.110465201,-0.042499467,0.181293323,0.127772409,-0.048621266,-0.092550844,0,-0.23263708,-0.108720751,0.000999207,0.021755987,0.010954544,-0.015820269,-0.005590461,0.173265037,-0.032179408,0.098269941,-0.199325258,0.01666653,-0.116226999
iShares Gold Trust,0,0,0,0,0,0,0,0,-0.010232401,-0.010419362,-0.00460189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950126411,0,0,0,0,0,0,0
iShares Government/Credit Bond ETF,0,0,0.033603684,0,0,-0.00369938,0,0,-0.007853011,-0.010884337,-0.004189296,-0.021884928,0.010445451,-0.01525585,0,0.006253755,-0.001619874,0,0,0.11345422,0.039245403,0,0.396652904,8.52E-05,-0.010894721,0,0,-0.006234609,0,0.013558689,-0.031268451,-0.013455517,0.011455873,0,0.097156804,-0.003920368,0,0,0,0
iShares iBoxx $ High Yield Corp Bd ETF,0,0,0,0,0.005554291,0,0.000567453,0,0,0.000218366,0,0.001080933,0,0,0,0,0,0,0,0,0,0,0,0.546196198,0,0.024405623,0,0,0,0,0,-0.011355346,-0.001172774,0.007997242,0,0.009600853,0.008025799,0,0,0.426746652
iShares iBoxx $ Invmt Grade Corp Bd ETF,0,-0.000643962,0,0,0,-0.001922363,0,0,-0.007137248,-0.009042413,-0.007424213,-0.010054803,-0.003485866,-0.003397452,0.00123299,0,0,0,0,0,0,-0.006237463,0.952624383,0,-0.006921021,0.01690661,0,0,0,0,0,-0.003355965,0.009718839,-0.005923713,0,0.006143621,0,0.091099164,0,0.042917406
iShares Intermediate Govt/Crdt Bd ETF,-0.000999329,0,0.038729281,0,0.001679947,0,-0.000254334,0,-0.007321071,0,0,-0.025380355,0.018354239,-0.026860191,0,0.000129385,-0.011161543,0,-0.002475868,0.007280228,0.048702611,0,0.273134804,0,-0.004493795,0,0,0,0,0.026880442,-0.040595781,-0.010501061,0.010526122,-0.000922663,0.136815895,-0.009443023,0,0,-0.008613338,0
iShares JP Morgan $ EM Bd ETF CHF H Acc,0,0,0,0,0,-0.006014758,0,0,-0.013443294,0,-0.009351569,0,0,0,0,0,0.016361278,0,0,0,0,0.031287633,0,0,0,0,0.826451644,0,0,0,0,-0.008554809,0,0.020474781,0,0.01337502,0,0,0,0.048220942
iShares JP Morgan $ EM Bd ETF EUR H Acc,0,0,0,0,0,-0.015077681,0,0,-0.011283979,0,-0.009175876,0,0,0,0,0,0.018318212,0,0,0,0,0.035704418,0,0,0,0,0.832342504,0,0,0,0,-0.022448973,0,0.023392561,0,0.014325948,0,0,0,0.059915103
iShares JP Morgan $ EM Bd ETF GBP H Dist,0,0,0,0,0,-0.004992869,0,0,-0.005682418,0,-0.012431185,0,0,0,0,0,0.00808996,0,0,0,0,0.020453924,0,0,0,0.010327,0.882129956,0,0,0,0,-0.015415051,0,0.02219184,0,0.001553234,0,0,0,0
iShares JP Morgan $ EM Bd ETF HCHF Acc,0,0,0,0,0,0,0,0,-0.009501219,0,0,0,0,0,0,0,0.005970731,0,0,0,0,0.011513139,0,0,0,0.010352519,0.870659648,0,0,0,0,0,0,0.016515473,0,0.000981803,0,0,0,0
iShares JP Morgan $ EM Bd ETF HEUR Acc,0,0,0,0,0,0,0,0,-0.008659208,0,0,0,0,0,0,0,0.005833701,0,0,0,0,0.00785669,0,0,0,0.014441632,0.87599156,0,0,0,0,-0.003607746,0,0.016546931,0,0,0,0,0,0
iShares JP Morgan $ EM Bd ETF HGBP Acc,0,0,0,0,0,0,0,0,-0.008069509,0,-0.000138999,0,0,0,0,0,0.005063543,0,0,0,0,0.00995832,0,0,0,0.015649953,0.874511452,0,0,0,0,-0.008736617,0,0.017972887,0,0,0,0,0,0
iShares JP Morgan EM Local Ccy Bd ETF,0,0,0,0.050141215,-0.014123031,0,0,0,0,-0.013943095,0,0,0,0,0,0,0,-0.00167319,0,-0.027613697,0,0.794343186,0,0,0,0.055978212,0,-0.012884677,0,0,0,0,0,-0.005590431,0,0,0,0,0,0
iShares JP Morgan USD Em Mkts Bd ETF,0,0,0,0,0,-0.001862839,0,0,-0.007622541,0,-0.006261551,-0.00195269,0,0,0,0,0.005702218,0,0,0,0,0.029296727,0,0,0,0.011969106,0.865402106,0,0,0,0,-0.03047554,0,0.021261293,0,0.001427946,0,0,0,0.038507653
iShares JPX-Nikkei 400 ETF,0,-0.645464461,1.670312083,-0.071400365,0.036139021,0.108852442,0,-0.008767401,0,0.026810616,0,0.059674997,0.001303835,-0.003407315,-0.007554012,0.003932802,-0.075388038,0,0,-0.009413857,0,0.020611362,0,0,-0.023887634,-0.112836422,0,0,0,0.254295971,0,-0.096601735,-0.036180898,0.029958194,0,-0.228863807,0,0,0,0
iShares Latin America 40 ETF,0,-0.138821478,0,0,0,0,0.20766898,0,0.196764433,-0.196218393,0,0,-0.196922977,0.268098868,0,0,0,0,0,-0.17318666,0,1.194770355,0,0,0,0.233137694,0,0,0,-0.069339242,0.433106735,0,0,0.004233338,0,0.017164694,-0.038795096,0,0,0.342664486
iShares Micro-Cap ETF,0,0,0,0,0,0,0,0,0,0.043809831,-0.476972249,0.034796324,-0.030809707,0,0,0.612241635,0.075258971,0,-0.030965832,0,0,0,0,0,0,0,0,0,0,0.001711848,0,-0.014849919,-0.146907885,-0.028311927,0,0.175949012,0.096927267,1.281328272,0,0
iShares MSCI ACWI ETF,0.404254048,0.006251457,0.182507807,0.093450399,0.030488209,0.024051089,0.020101152,0,0.005248745,0,0,0.051097573,0.009135668,0.016191865,0,0,0.017160608,0,0,0,0,0.015744287,0,0,0,0.024458282,0,-0.007339286,0,0,0,0,0,0.00531775,0,0,0.075710906,0,0.02430264,0
iShares MSCI ACWI ex US ETF,0,0.143546794,0.44082697,0.247751498,0,0.006731828,0.001031229,0,0,0,0,0.030699508,0,0.031439133,0,0.013781248,0,0,0,0,0,0,0,0,0,0.053103495,0,0,0,0,0,0,0,0.002393599,0,0,0,0,0,0
iShares MSCI All Country Asia ex Jpn ETF,0,0,0,1.09455369,0.021205895,0,0,0,-0.059471873,0,0,0,0,0,-0.008276392,0,0,0,0,0,0,-0.215576084,0,0,0,0,0,-0.071203555,0,0,0,0,0,-0.001679932,0,0,0,0,0,0
iShares MSCI EAFE ETF,0,0.233683514,0.674937661,0,0,0.045900488,0,0,-0.000972174,0,0,0.011220323,0,0.001222841,-0.024165627,0.002043674,0,0,0,0,0,0.003277575,0,0,0,0.011564057,0,-0.063021217,0,0,0,0,0,0,0,0,0,0,0,0
iShares MSCI EAFE Growth ETF,0,0.160667253,0.732177054,-0.01674976,0.068813449,0.116514205,-0.137414804,0,-0.082661033,0,0.04872675,0.061584029,0,0.002626214,-0.043592124,0,0.036349495,0.057003112,0,0.033637178,0.004536901,0,0,0,0.008985452,0,0,-0.034338691,0,0.05933155,0,0,0,0,0,-0.022208822,0,0,0.023038392,0
iShares MSCI EAFE Value ETF,0,0.347715179,0.467731195,0,0,0.010719146,0.175366943,0,0.063295036,0,0,0,0,0,-0.021595051,0.049957842,-0.079260073,-0.148595986,0,-0.063495983,0,0.048192041,0,-0.015092013,0,0.047009342,0,-0.049908421,0,0,0,0,0,0.003337059,0,0,0,0,0,0
iShares MSCI EM Asia ETF USD Acc,0,0,0,1.129703108,0.05567855,0,-0.049006133,0,-0.082837406,-0.024779439,-0.008560841,0,0,0,0,0,0.002175802,0,0,0,0,-0.30421465,0,0,-0.047916231,0.067258628,0,-0.111683829,0,0,0,0.01783205,0,-0.011834028,0,0,0.016022052,0.102800902,0,0
iShares MSCI Emerging Markets ETF,0,0,0,0.943253042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03449104,0,0,0,0,0,0,0,0.000227134,0,0,0,0,0,0
iShares MSCI Japan ETF,0,-0.548184151,1.513453165,-0.065969646,0.056255621,0.099342046,0,0,0,0,0,0.07283478,0.007392119,0,-0.037483531,0.021204869,-0.054745682,0,0,-0.028708909,0,0.017624668,0,0,0,-0.102833368,0,0,0,0.232334032,0,-0.096484663,-0.040240789,0.028919554,0,-0.211860469,0,0,0,0
iShares MSCI Pacific ex Japan ETF,0,0,0.06276686,0.27844876,0,0,0.078415856,0,0,0,0,0,0,0.287059426,0,0,0.042443824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001141393,0,0.238056709,0,0,0,0
iShares MSCI USA ESG Enh CTB ETF USD Acc,0.547155255,-0.018202162,0,0,0.070566465,0.022459449,0,0,0,0,0,0.054159676,0,0,-0.005547259,0,0.034664041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001036924,0,0,0.271489511,0.057430187,0,0
iShares MSCI USA ESG Enh CTB ETF USDDist,0.545214212,-0.017869883,0,0,0.070922395,0.022063922,0,0,0,0,0,0.054197528,0,0,-0.005699222,0,0.035036541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000993273,0,0,0.27252137,0.057276342,0,0
iShares MSCI USA Quality Factor ETF,0,0,0,0.003081222,0.00058883,0.006192605,0,0,0,0,0.003259855,0.007650706,0,0,0,0,0,0.967190667,0,0,0,0,0,0,0.002704334,0,0,0,0,0,0,0,0,0.001340847,0,0,0,0,0,0
iShares MSCI Wld ESG Enh CTB ETF USDDist,0.065126118,0,0.144462887,0,0.126993474,0.041787237,0.068561507,0,0,0.048184159,0,0.065243321,0,0,0,0,0.031363886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E-05,0,0.035818774,0.320722155,0,0,0
iShares MSCI World ETF,0.502213397,0.025692674,0.220745628,0,0.015982911,0.022496809,0.009862823,0,0.005317064,0,0,0.04207843,0.002721963,0.006990661,-0.006423965,0,0.01542273,0,0,0,0,0.015885011,0,0,0,0.000757291,0,-0.022942794,0,0,0,0,0,0.004576472,0,0,0.071694314,0,0.05800893,0
iShares MSCI World ETF USD Dist,0.469191422,0.009856907,0.226327163,0,0.010382615,0.022834351,0.011937072,0,0.00275473,0,0,0.04103908,0.002483096,0.013519601,0,0,0.022036778,0,0,0,0,0.005064094,0,0,0,0.012009933,0,0,0,0,0,0,0,0.006238545,0,0,0.091048613,0,0.067484802,0
iShares MSCI World EUR Hedged ETF Acc,0.505452375,0.011406864,0.238828422,-0.020918279,0.005050454,0,0.002122169,0,0.003168579,0.005448809,0,0.027209231,0.003838529,0,0,0,0.016870208,0,0,0,-0.01697191,0,0,0,0,0,0,0,-0.123485931,-0.049773592,0,0,-0.012112353,0.002566793,0,0,0.073049677,0.004782164,0.106223137,0
iShares National Muni Bond ETF,0,0.001198737,0,0,0,0,0,0,-0.039345761,0,0,0.002089831,0,0,0.012224544,0,0,0,0,0.088670447,0,0,0.222390144,0,0,0.005387228,0.118149089,0,0,0.023990282,0,-0.019699026,-0.020327117,0.028133494,0,0.001466156,0,0,0,0
iShares Paris-Algnd Clmt Optd MSCIUSAETF,0.709592129,-0.038409058,0,-0.061910102,0.085865295,0,-0.024404457,0.009354243,-0.042491846,0,-0.028379386,0.104851167,0,0,0,-0.087240853,0,0,0,0.014690384,0,0,0.028789392,0,0.003475213,-0.011270948,0,0,0.079984338,0,0,-0.030158862,-0.01941076,0.020775218,-0.059259666,0.090848708,0.227301784,0,0,0
iShares Physical Gold ETC,0,0,0,0,0,0,0,0,-0.010049307,-0.010547674,-0.004553223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950348255,0,0,0,0,0,0,0
iShares Preferred&Income Securities ETF,0,0,0,0,0,0,0,0,0,0,0,0.139576591,0.018631212,0,0,0,0,0,0,0,0,0,0,0.109351689,0,0,0.239205846,0,0,0,0,0,0,-0.013483858,0,0.163096198,0,0,0,0
iShares Russell 1000 ETF,0.728714652,-0.028182323,0,0,0,0.008547022,0,0,0.001338935,0.002238609,0,0.04072139,0,0,-0.013293579,0.014345862,0.027826645,0.034969342,0,0,0,0.00392535,0,0,0.000499375,0,0,-0.004170567,0.001997632,0,0,0.004094809,-0.002775517,0,0,0.012885202,0.105681139,0.093607174,0.043456703,0
iShares Russell 1000 Growth ETF,0.881090401,-0.026246902,0,-0.00455869,0.238273132,0,-0.093157521,0,-0.036980007,-0.008280393,-0.054058179,0.12839613,0.029870333,-0.011477223,-0.04447126,-0.174478729,0.122037417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006377382,0,0.001114473,0,0.001226128,0.003543746,0,0.076149254,0
iShares Russell 1000 Value ETF,0.386422479,-0.088544098,0,-0.000576119,-0.172676667,0.037170062,0.127327283,0,0.044359017,0.089370346,0.049100903,-0.014997817,-0.013694864,0.023945837,0.007311418,0.24785094,-0.080038918,0.015285967,0.160907944,0,0,0.012065225,0.006015856,0,0.019984694,-0.020286485,0,-0.03157887,0,-0.013017449,0,0.003869185,-0.017015091,-0.002859069,0,0.00518747,0.105554336,0.218610669,0,0
iShares Russell 2000 ETF,0,-0.179639225,0,0,-0.036443338,0.065606047,0,0,0.015680141,0.244472539,-0.329778066,0.11161985,-0.077667866,0,0,0.4421861,0,0,0,0.03804104,0,0,0,0,0.011911902,0,0,0,0,0,0,-0.01229365,-0.106524691,-0.017739335,0,0.156577117,0.217906479,1.052412762,0,0
iShares Russell 2000 Growth ETF,0,-0.278612603,0,0,0,0.200787629,0,0,0,0.263993607,-0.327648265,0.231021208,-0.077565349,0,0,0.236268468,0.151204335,0,-0.025375307,0.123364367,0,0,0,0,0,0,0,0,0,0.027966801,0,-0.072431898,-0.130528803,0.000722358,0,0.031320789,0.177208879,1.343480176,0,0
iShares Russell 2000 Value ETF,0,-0.133495732,0,0,-0.133847518,0,0.012979211,0,0.079102287,0.235126862,-0.31350094,0.00278551,-0.064183209,0,0,0.631535122,-0.066450859,0,-0.114349673,0,0,-0.003277771,0,0,0.020121164,0,0,0,0,0,-0.035727355,0,-0.082236673,-0.025031734,0,0.286072793,0.27528772,0.752820707,0,0
iShares Russell 2500 ETF,0,-0.497390131,0.422810904,-0.107876739,-0.143765447,0.103653348,0,0,0.029736367,0.186121654,-0.169942928,0.146699461,-0.081085402,0.000952917,0.093703617,0.334064634,0,0.149482068,-0.29674203,0.073278707,0,-0.035036366,0,0.067370108,0,0,-0.004027713,0,0,0,0,-0.058023208,-0.032070809,0,0,0.114141034,0.287322236,1.177902879,0.056118685,0
iShares Russell 3000 ETF,0.658561502,-0.030552576,0,0,0,0.009521218,0,0,0.004102878,0.014663975,-0.015525528,0.045104559,0,0,-0.018601303,0.043662142,0.030256441,0.017284477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004121596,0,0,0.024099995,0.147914396,0.13653302,0.029003793,0
iShares Russell Small/Mid-Cap Idx Instl,0,-0.346021451,0.184991751,-0.069136724,-0.107728423,0.073617501,0,0.002120111,0.03472948,0.232055286,-0.199991464,0.118342342,-0.030009427,0.033596575,0.048492498,0.289500676,0,0,-0.106721416,0.059805594,0,0,0,0.0439642,0.041509439,0,-0.015902228,0,0,0,-0.034980767,-0.021302214,-0.084653742,-0.007208136,0,0.117158083,0.332926128,1.147446895,0.013434805,0
iShares S&P 500 Growth ETF,0.986179213,0,0,0,0.202384591,0,-0.06914781,-0.005523763,-0.024622502,-0.033009618,-0.04580837,0.089299954,0.009874633,-0.011792641,0,-0.237666132,0.152967141,0,0,-0.009487236,0,-0.002686387,0,0,0,0,0,0,0,0.015883035,0,0,-0.017855591,0,0,0,0,0,0,0
iShares S&P 500 Paris-Algnd Clmt ETF$Acc,0.054029294,0,0,0,0.179015394,0,0,0,-0.042756751,0,0,0.051099849,0,0,0,0,0.029714794,0.076574681,0,0,0,0,0,0,0,0,0,0,-0.000784025,-0.07660676,0,0,0,0.005709208,0,0.062723811,0.495916543,0,0,0
iShares S&P 500 Value ETF,0.578030847,-0.057015334,-0.038939305,-0.020992753,-0.121322831,0.031002551,0.091170005,0,0.032724781,0.090903508,0.10279956,-0.03027504,-0.015298447,0.018582921,-0.038353866,0.320075265,-0.174146286,0.017265339,0.132195796,0.024863892,0,0.047539077,0.055827762,0,0.026431071,-0.045404254,-0.056151137,-0.037190678,0.058790986,-0.075294315,0.06094218,0,0.004534755,0.000954542,-0.062537174,0,0,0.114305091,0,0
iShares S&P Mid-Cap 400 Growth ETF,0,-0.123580184,0,-0.00686665,-0.161469506,0,-0.052886297,0,-0.003797383,0.173403608,-0.088512207,0.167517371,-0.107974665,0,0.07846699,0.158573198,0.122375893,0.273529376,-0.022082615,0.00568816,0,-0.072552947,0,0.094832631,0.050032943,0,0,0.02863529,0,0,-0.048255535,0,-0.035526722,-0.008112865,0,0,0.360399758,0.74597188,0,0
iShares S&P Mid-Cap 400 Value ETF,0,-0.218497362,0,-0.031371513,-0.191649853,-0.068819446,0.030773411,0.049616998,0.06394323,0.233867321,-0.170935349,0.062149146,0,0.065753624,0,0.517032123,-0.160014814,0.017697062,0,0,0,0,0,0,0,0,0,-0.133717378,0,-0.09229198,-0.064988101,0,-0.001338932,-0.020720969,-0.004018458,0.211509297,0.425958914,0.548369967,0,0
iShares S&P Small-Cap 600 Growth ETF,0,-0.168361159,0,-0.022592476,-0.004924302,0.119753582,0,0,0,0.234701942,-0.266141044,0.083128917,-0.082377561,0,0,0.445117578,0,0,0,0,0,0,0,0,0.08697491,0,0,0,0,0.023570639,-0.119247896,-0.008613499,-0.094341766,-0.007538753,0,0.167972317,0.203812594,0.75476577,0,0
iShares S&P Small-Cap 600 Value ETF,0,-0.229633032,0,0,-0.140175644,0,0,0,0.112281546,0.247686731,-0.186579219,0.092875445,-0.028190423,0,-0.0175566,0.762475164,-0.073723034,0,-0.245865852,-0.011968874,0,0,0,0,0.038721643,0,0,-0.083078821,0,0,-0.156986531,0,-0.051935208,-0.022573509,0,0.289515443,0.185749658,0.64582006,0,0
iShares Select Dividend ETF,0,0,0,0,-0.104778663,0,0,0,0.113377139,0,0,0,0,0,0.196300791,0.553859631,0,0,0.045578184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116782737,0,0,0,0
iShares Short Treasury Bond ETF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iShares TIPS Bond ETF,0,0,0,0,0.009570681,0,-0.008859199,0,0.000217202,0,0,0,-0.008548677,-0.003779844,-0.000718667,0,0,0,-0.000972778,0.014377832,0,0,0.040200109,0,-0.005018001,0.012594017,0,0,0,0,0,0.002537064,0.009201641,0,0.793976471,0.012690215,0,0,0,0
iShares UK Gilts 0-5yr ETF GBP Acc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077681702,0,0,0,0,0,0,0,0,0,0
iShares US Aggregate Bond ETF USD Acc,0,0,0.04118091,0,0.002580647,0,0,0,-0.010822862,0,-0.010910633,-0.020630361,0.017766058,-0.029173524,0,0.023878176,-0.021775242,0,0,0.108500627,0.028745013,-0.007634154,0.351160032,0,0,-0.02348764,0,-0.036737935,0,0.055122815,-0.023927201,-0.006572753,-6.61E-05,-0.003061793,0.099207955,0,0,0,0,0
iShares US Basic Materials ETF,0,-0.170903834,0,-0.070056645,-0.085396107,0.030152727,0,0,0.012486999,0.085184667,0,0,-0.071780531,0.837325792,0,0.259518681,0,0,0,0,0,-0.029045231,0,0,-0.02008633,0,0,0,0,-0.177343864,0,0,0.077673327,-0.010197405,0,0,0.274567485,0,0,0
iShares US Consumer Discretionary ETF,0.403253408,-0.161460753,0,-0.139464447,0,0,0.011812799,0,0,0,0,0.751598402,0.012861971,0,-0.016857422,1.21E-05,0.094712814,0,0,0,0,0,0,0,0.029871927,0,-0.005355178,0,0,0,0,0,0,-0.007539475,0,0.055893508,0,0,0,0
iShares US Consumer Staples ETF,0,0,0,0,0,0.001013327,0,0,0.027397157,0,0.695548755,0,0,0,0,0.158182453,0.002381666,0,0.010449388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026370584,0,0,0,0,0,0
iShares US Energy ETF,0.030937378,-0.240127987,0,0,0,0.009944193,0,0,1.138242543,0,0,0.088871767,0,0,-0.079432592,0.041304317,0,0.025290379,0,-0.017431385,0,0,0,0,0,0,0,0,0,0,-0.001995388,0,0.016786434,-0.03869659,0,0.000252328,0.06347363,0.161390245,0,0
iShares US Financial Services ETF,0.081252504,-0.244796802,0,-0.100023812,-0.020173009,0,1.010806597,0,-0.019115956,0,0,0.015528072,-7.92E-05,0,-0.140097142,0.225481199,0,0.090835065,0,0.022048084,0,0,0.045647253,0.033513291,0,0.031193065,0,0,0,0,-0.182350395,0,0,0,0,0,0.084606437,0,0.077218741,0
iShares US Financials ETF,0.038939428,-0.300597339,0,-0.087032269,-0.104040473,0,0.848239932,0,0.00584,-0.010233649,-0.001437841,0,-0.008417764,0,0,0.111820532,0.113333118,0.12361464,0.018748799,0.075180572,0,0,0,0,0,0,0.047077469,0,0,0,-0.110452573,0,0,0.006973696,0,0.085023212,0.128028902,0,0.043863647,0
iShares US Healthcare ETF,0.008542818,-0.188444644,-0.031307071,0.031885948,-0.04055776,1.103151499,0,-0.026715645,-0.026748652,-0.008404549,-0.096718908,0.048551175,-0.021342557,0.026821551,-0.020749099,0.078209688,0.035915773,0,0.017109771,-0.009219709,0,0,0,0,0,0.067242276,0.003222529,-0.048151149,0,-0.051768048,0,0.015929791,-0.007321926,0,0,0.021987185,0.028244243,0.035554013,0,0
iShares US Industrials ETF,0.004648178,-0.173368582,-0.087364463,0,-0.095084758,0,0.013480819,-0.00590005,0,0.816804919,0,0.00123131,0,0,-0.052587578,0.124759057,0,0.046906197,0.134290383,0.030113458,0,0,0,0.029587806,0.004430271,0,0,0,0,0,0,0.006246663,-0.01320937,0.005020162,0,0.004533455,0.249300064,0.124633286,0,0
iShares US Infrastructure ETF,0,-0.298060001,0,0,-0.12906055,-0.108583879,0.030608106,0.043665152,0.00507936,0.371721706,-0.157232399,0.035977489,-0.183202477,0.197181754,0.315113656,0.361612441,-0.115484858,0.112977678,0,0,0,-0.032480332,-0.036670222,0,0.012335041,-0.000672596,-0.05657729,0,0,0,0,0,0.001073333,-0.015922004,0,0.021297579,0.37971894,0.410668039,0,0
iShares US Real Estate ETF,0,-0.055587323,0,0.020032273,0,0.018088288,-0.016127104,0,-0.041570109,0,0,0.015364755,0,0,0.023932534,0,-0.020306474,0,0.215390135,0.069709218,0,0,0,0,0,-0.037199635,0,0,0,-0.073384404,0,0.00498078,-0.011770836,-0.004175084,0,0.880980941,0.012728086,0,0,0
iShares US Technology ETF,0,-0.094099275,0,0,0.949054047,0,0,0,-0.033489671,0,-0.020714759,0.047254165,0.112142165,0,0,0,0.041640772,0,0,0,0,-0.000941073,0,0,-0.036248917,0,0,0,-0.019662303,0,0,0,0,0,0,0,0.025764408,0,0,0
iShares US Telecommunications ETF,0,0,0,0,0,0,0,0,0,0,0,0,0.227511316,0,0,0.452164655,0,0,0.171486696,0.075826128,0,0,0,0,0,0,0,0,0,0,0,0,0.029619139,0,0,0,0,0,0,0
iShares US Treasury Bond ETF,0,0,0.093253847,-0.014226313,0.005042815,-0.01009975,-0.001848147,-0.02631855,-0.011774553,0,0,-0.031515922,0.024191131,-0.033185539,0.008594065,0.022209813,-0.010732417,0,-0.001493062,0.217857903,0.136601653,0,0.174060534,0.039781633,-0.038548409,-0.049529428,-0.067599144,-0.020291084,0,0.002414444,-0.021740424,-0.013803239,0.019202161,0.003262632,0.130393188,-0.025985856,0.005556898,-0.038818778,-0.027800526,-5.85E-05
iShares US Utilities ETF,0,-0.224336049,0,0,0,0,0,0,0,0,0,0,0,0,0.969226184,0,0,0.003150209,0.218668173,0,-0.011545345,0,0,0,0,0,0,0,-0.012155511,0,0,0,-0.00369769,0.000411333,0,0,0,0,0,0
iShares® Gold Trust Micro,0,0,0,0,0,0,-0.028607313,0,0,0,0,0,0,0,0,-0.009020675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945452349,-0.014648932,0,0,0,0,0,0
iSharesParis-AlgndClmOptdMSCIWldexUSAETF,0,0.215331873,0.489303572,0,0.036983474,0.04932945,0,0,-0.030087702,0,0,0.001859444,0,0,0,0,0,0.125054443,0,0,0,0,0,0,0.037144871,0.018055825,0,-0.213527313,0,0.066019324,0,-0.001146189,0,-0.018424051,0,0,0,0,0,0
ITE Rail Fund LP,0,0,0,0,-0.014473697,0,-0.100747506,-0.00196604,-0.012338438,0,0.039728031,0.060717108,-0.053169174,0,-0.034713749,0,0,-0.016817922,0,-0.106962846,0,0,0.261389599,0,0.047366907,-0.270731466,0,-0.384525197,0,-0.130250671,0.145773501,0.008590874,-0.04270023,0.013263095,-0.045440909,0.023418193,0,0,0,0
Jain Global Onshore Fund LP,0,0,0,-0.012588303,0,0.043565031,0,-0.018488062,-0.007514042,0.015488377,-0.116793498,0,0.035669554,0,0,0.008846811,0.102107387,0,0,0,0,0,0,0,0.098927755,0.000810804,0,0.032031767,0,0,0,0,0.053791813,0,0,-0.137656587,0,0,0.07303105,0
Janus Henderson Global Sust Eq I,0,0,0.226381448,0,0.277544095,0.052019446,0,0,-0.005889093,0.138064735,0,0.075197489,0,0.025285492,0,0,0.102655331,0,0,0.060364591,0,0,0,0,0,0.008791733,0,0,0,0,0,0,0,-0.03330019,0,0.075382494,0,0,0,0
Janus Henderson Global Sust Eq I Acc,0,0,0,0,0.184827381,0,-0.01836356,0,-0.07665883,0,0,0,0,0.21026987,0,0,0.238930173,0,0,0.018294679,0,0,0,0,-0.069673604,0,0,0.222313411,-0.307086659,0.019972361,0,-0.040863415,-0.002803504,-0.007928218,0,0.024170078,0,0.188861291,0.196704475,0.061952159
Janus Henderson Hrzn Glb HY Bd H2 EURH,0,-0.011827079,0,-0.008616189,0,-0.037496163,0,0,-0.00880552,-0.010852607,0,0,0,-0.029199155,0,0.027158657,0.015696933,-0.017436587,0,0,0,0.050440885,0,0,-0.048062572,0.091880479,0.148605965,0.017045605,-0.065692328,0,0,0,-0.000563496,-0.005429231,0,0.034061924,0,0.259906376,0,0.791955411
Janus Henderson Hrzn Glb HY Bd H2 GBPH,0,-0.039916795,0,0,0,-0.032597196,0,0,-0.003019784,0,0.02138092,-0.033284243,0.038867599,0,0,0.004848295,0.033328439,-0.075633608,0,-0.0130631,-0.002005244,0.129523329,0,0,-0.092812304,0.060942066,0.093470295,0,-0.102460976,0,0,-0.039427815,-0.008864096,-0.003164008,0.099348127,0.053890271,0,0.281391876,0.055772563,0.805899608
