,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
iShares JP Morgan USD Em Mkts Bd ETF,0,0,0,0,0.000395767,-0.002059272,0,0,-0.008096648,0,-0.009369742,-0.003299304,0,0,0,0,0.007855447,0,0,0,0,0.032243546,0,0,0,0.008360222,0.865501571,0,0,0,0,-0.03031371,0,0.020996466,0,0.001975142,0,0,0,0.045165892
iShares JPX-Nikkei 400 ETF,0,-0.6361022,1.689223578,-0.066499709,0.02957927,0.101835473,0,-0.019930079,0,0,0,0.068110856,0,-0.010576027,-0.007053785,0.032876448,-0.069189638,0,0,-0.004918329,0,0.021444601,0,0,-0.032016665,-0.130153132,0,0,0,0.248453739,0,-0.106623407,-0.010942018,0.031841365,0,-0.230408776,0,0,0,0
iShares Latin America 40 ETF,0,0,0,0.018252479,0,0,0.12020389,0,0.206907918,-0.091301677,-0.040611212,0,-0.148136215,0.23554122,0,0,0,0,0,-0.165051275,0,1.269753657,0,0,0,0.142817742,0,0,0,0,0.202754826,0,0.01315198,0.01828479,0,0,0,0,0,0
iShares Micro-Cap ETF,0,0,0,0,0,0,0,0,0,0,-0.446324565,0.046212461,-0.036191315,0,0,0.64788533,0.075502518,0,-0.070371366,0,0,0,0,0,0,0,0,0,0,0.01410483,0,-0.028945493,-0.148215575,-0.028297039,0,0.18114068,0.088288471,1.351973401,0,0
iShares MSCI ACWI ETF,0.413936963,0.014746394,0.178587435,0.100489252,0.033470116,0.018573821,0.017979039,0,0.004237702,0,0,0.049024013,0.007252437,0.017363965,0,0,0.019589286,0,0,0,0,0.008366544,0,0,0,0.024275989,0,0,0,0,0,0,0,0.005614049,0,0,0.076024737,0,0,0
iShares MSCI ACWI ex US ETF,0,0.149532613,0.435121428,0.250566534,0,0.004220331,0,0,0,0,0,0.030923261,0,0.031423685,0,0.016136946,0,0,0,0,0,0,0,0,0,0.046949876,0,0,0,0,0,0,0,0.002024576,0,0,0,0,0,0
iShares MSCI All Country Asia ex Jpn ETF,0,0,0,1.088563959,0.022078433,0,0,0,-0.058422027,0,0,0,0,0,-0.009712245,0,0,0,0,0,0,-0.217437736,0,0,0,0,0,-0.082623352,0,0,0,0,0,-0.001081438,0,0,0,0,0,0
iShares MSCI EAFE ETF,0,0.233173071,0.673970965,0,0,0.044911572,0,0,-0.000357081,0,0,0.012281458,0,0.001904851,-0.02143765,0.001639074,0,0,0,0,0,0.00239157,0,0,0,0.009706138,0,-0.061995923,0,0,0,0,0,0,0,0,0,0,0,0
iShares MSCI EAFE Growth ETF,0,0.180273125,0.688285834,-0.006882606,0.080655397,0.11879454,-0.127290194,0,-0.082169207,0,0.042300738,0.058909316,0,0.001672963,-0.037519744,0,0.040385057,0.052032525,0,0.032618268,0,0,0,0,0.014840877,0,0,-0.028721437,0,0.059160613,0,0,0,0.000474616,0,-0.019895964,0,0,0.006132074,0
iShares MSCI EAFE Value ETF,0,0.344684862,0.481552958,0,-0.000936882,0.013384308,0.167708139,0,0.062422848,0,0,0,0,0,-0.024510908,0.062989527,-0.079683266,-0.15759785,0,-0.063499033,0,0.050656717,0,-0.020419209,0,0.044914462,0,-0.049586959,0,0,0,0,0,0.002321403,0,0,0,0,0,0
iShares MSCI EM Asia ETF USD Acc,0,0,0,1.124813967,0.059533018,0,-0.042172819,0,-0.084636858,-0.000241678,-0.010596266,0,0,0,0,0,0.004858598,0,0,0,0,-0.294844509,0,0,-0.040874933,0.068003643,0,-0.088044009,0,0,0,0.019701837,0,-0.008530013,0,0,0,0.026198343,0,0
iShares MSCI Emerging Markets ETF,0,0,0,0.943378074,0.00081218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026566156,0,0,0,0,0,0,0,0.000699432,0,0,0,0,0,0
iShares MSCI Japan ETF,0,-0.425322612,1.331339485,-0.027166836,0.04554233,0.089613455,0,0,0,0,0,0.079322364,8.57E-05,0,-0.047731295,0.048631076,-0.035807643,0,0,-0.019117989,0,0,0,0,-0.0030913,-0.093831747,0,0,0,0.214261953,0,-0.098246207,-0.018958755,0.025529145,0,-0.202648032,0,0,0,0
iShares MSCI Pacific ex Japan ETF,0,0,0.061126988,0.253168235,0,0,0.083446096,0,0,0,0,0.002316494,0,0.296121594,0,0,0.02620084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240121078,0,0,0,0
iShares MSCI USA ESG Enh CTB ETF USD Acc,0.669392416,0,0,0,0.033504059,0,0,0,0,0,0,0.044625254,0,0,0,0,0.026654845,0.008801488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200565061,0,0,0
iShares MSCI USA ESG Enh CTB ETF USDDist,0.668284327,0,0,0,0.033718662,0,0,0,0,0,0,0.044437894,0,0,0,0,0.026996427,0.00779881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202106421,0,0,0
iShares MSCI USA Quality Factor ETF,0,0,0,0.003602219,0.00199743,0.00514279,0,0,0,0,0.001743577,0.006349404,0,0,0,0,0,0.96759125,0,0,0,0,0,0,0.002500204,0,0,0,0,0,0,0,0,0.001298833,0,0,0,0,0,0
iShares MSCI Wld ESG Enh CTB ETF USDDist,0.26930458,0,0.20556052,0.000769628,0.05180415,0.014037504,0.028131402,0,0,0,0,0.050470708,0,0.017639514,0,0,0.020347407,0,0,0,0,0.046918598,0,0,0,0.012193461,0,-0.023415688,0,0,0,0,0,0.004169429,0,0.004384669,0.253613155,0,0.025324445,0
iShares MSCI World ETF,0.491190383,0.021291442,0.213692747,0,0.030511731,0.02612655,0.015874044,0,0.005781839,0,0,0.04827407,0.004962333,0.010287264,0,0,0.018158617,0,0,0,0,0.012526113,0,0,0,0.011026573,0,-0.009275804,0,0,0,0,0,0.005502168,0,0,0.070961099,0,0.015845211,0
iShares MSCI World ETF USD Dist,0.476326653,0.012543232,0.222146095,0,0.017004495,0.02129672,0.0128714,0,0.002606138,0.00028878,0,0.041526564,0.002153911,0.014278403,0,0,0.024265678,0,0,0,0,0.005787662,0,0,0,0.011546512,0,0,0,0,0,0,0,0.006802581,0,0,0.088085154,0,0.043713797,0
iShares MSCI World EUR Hedged ETF Acc,0.517622865,0.01863946,0.218140902,-0.012436357,0.016503347,0,0.006810503,0,0.003369776,0.006488533,0,0.031511046,0.000957601,0,0,0.002366213,0.021683205,0,0,0,-0.013323143,0,0,0,0,0,0,0,-0.124041742,-0.052721355,0,0,-0.006934023,0.003401642,0,0,0.066277578,0,0.059387302,0
iShares National Muni Bond ETF,0,0.002928302,0,0,0.000691005,0,0,0,-0.037164682,0,0,0.008082406,0,-0.001049884,0.00891952,0.000716307,0,0,0,0.092802062,0,0,0.217944804,0,0,0,0.112948304,0,0,0.015991197,0,-0.022492086,-0.004164964,0.02869765,0,0.000168002,0,0,0,0
iShares Paris-Algnd Clmt Optd MSCIUSAETF,0.850717336,-0.009201921,0,0,0.062521913,0,0,0,-0.019101537,0,0,0.06215846,0,0,-0.018069384,0,0,0,0,0,0,0.000478209,0,0,0.01569745,0,0,0,0,0,0,0,-0.007610572,0,0,0.024941895,0.024228478,0,0,0
iShares Physical Gold ETC,0,0,0,0,0,0,-0.002578212,0,-0.010531883,-0.004751327,-0.012139138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952524032,0,0,0,0,0,0,0
iShares Preferred&Income Securities ETF,0,0,0,0,0,0,0,0,0,0,0,0.140796775,0.017427386,0,0,0,0,0,0,0,0,0,0,0.092847846,0,0,0.238068877,0,0,0,0,0,0,-0.011442426,0,0.163969479,0,0,0,0
iShares Russell 1000 ETF,0.743279245,-0.02383222,0,0,0.000500011,0.005235576,0,0,0.000408477,0.006494051,0,0.037615639,0,0,-0.013215049,0.011522109,0.028937487,0.025599081,0,0,0,0.00288563,0,0,0.001994713,0,0,-0.000748114,0,0,0,0.006045059,-0.002500661,0,0,0.012018911,0.105418632,0.082491005,0.040796093,0
iShares Russell 1000 Growth ETF,0.875932587,-0.026934622,0,-0.003693408,0.240992899,0,-0.093187998,0,-0.036668216,-0.009963361,-0.051947961,0.129280526,0.031111031,-0.00911462,-0.044870007,-0.168399738,0.12425767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003244358,0,0.001860928,0,0.000755268,0.001861237,0,0.063594528,0
iShares Russell 1000 Value ETF,0.42088148,-0.086274313,0,0,-0.171534619,0.03187108,0.128525915,0,0.042661115,0.105750909,0.04407949,-0.022084607,-0.017635086,0.020482797,0.007620892,0.23392397,-0.084535309,0,0.173352678,0,0,0.011381587,0.008986095,0,0.02447961,-0.022223934,0,-0.031992485,0,-0.01102801,0,0.011838524,-0.022370034,-0.004162284,0,0.000300547,0.098768782,0.213183107,0,0
iShares Russell 2000 ETF,0,-0.328198832,0.124445888,-0.05911557,-0.092810034,0.129886807,0,0,0.041281614,0.240686529,-0.275835466,0.115547689,-0.083935221,0,0,0.409223938,0,0,-0.201275621,0.041184959,0.090745272,0,0,0,0.006006104,0,0,0,0,0,0,-0.047468529,-0.113043113,-0.009950996,0,0.167541929,0.35117336,1.227223406,0,0
iShares Russell 2000 Growth ETF,0,-0.295472676,0,0,0,0.224247692,0,0,0,0.256646139,-0.306534634,0.237978676,-0.073882412,0,0,0.237304043,0.14733001,0,-0.061270436,0.111823199,0,0,0,0,0,0,0,0,0,0.045876656,0,-0.079248571,-0.139537639,0.002608238,0,0.045270922,0.173999692,1.361124605,0,0
iShares Russell 2000 Value ETF,0,-0.144232534,0,0,-0.173164099,0,0.002018086,0,0.084584361,0.217230719,-0.290237269,0.00556747,-0.064348661,0,0,0.628510905,-0.085582315,0,-0.160161564,-0.011315599,0,-0.000707635,0,0,0.026357074,0,0,-0.037228059,0,0,-0.060387533,0,-0.093996817,-0.030105543,0,0.299608727,0.361901558,0.814466366,0,0
iShares Russell 2500 ETF,0,-0.162359578,0,-0.009854725,0,0,0,0,0.025136858,0.15857294,-0.029064124,0.180097371,0,0,0,0.352157137,0.085822241,0,0,0,0,0,0,0.001923242,0.018450157,0.000893986,0,0,0,0,0,0,-0.067277236,-0.009973584,0,0.192601993,0.032347695,0.718399691,0,0
iShares Russell 3000 ETF,0.662237482,-0.034152242,0,0,0,0.009266197,0,0,0.004276391,0.022604123,-0.01659203,0.041837316,0,0,-0.016889744,0.038344055,0.029585637,0.016916175,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-06,-0.00606482,0,0,0.023924323,0.143177685,0.136323965,0.039096195,0
iShares Russell Small/Mid-Cap Idx Instl,0,-0.467234775,0.338976599,-0.116383856,-0.181426705,0.074022048,0,0.005152838,0.038748978,0.210364145,-0.164700724,0.112334995,-0.032341742,0.043457072,0.088333356,0.266663667,-0.001883118,0.100574899,-0.194221098,0.049836031,0.142704499,0,0,0.020087288,0.011525319,-0.025011259,0,0,0.017078781,-0.015994552,-0.090431166,-0.030204065,-0.119381679,-0.005211912,0,0.100180732,0.268573568,1.174333559,0.230555478,0
iShares S&P 500 Growth ETF,0.961609941,0,0,0,0.206382957,0,-0.068346754,-0.007235799,-0.024918191,-0.033945697,-0.04569013,0.093070908,0.010385672,-0.013130918,0,-0.224458842,0.15718497,0,0,-0.006078011,0,-0.001640532,0,0,0,0,0,0,0,0.006690198,0,0,-0.011072937,0,0,0,0,0,0,0
iShares S&P 500 Paris-Algnd Clmt ETF$Acc,0.686702199,0,0,0,0.050708946,0,-0.012869006,0,-0.030367989,0,0.012299205,0.036084011,0.004642161,0,-0.041603097,-0.035995005,0,0.094364237,0,-0.020922951,0,0,0,0,0,0,0,0,0,-0.035955391,0,0.005396083,0,0,0,0.066327164,0.134020685,0,0.017600931,0
iShares S&P 500 Value ETF,0.5933429,-0.049291338,-0.055211643,-0.013848821,-0.119254442,0.027548205,0.092272058,0,0.032573679,0.106040852,0.100006562,-0.037955384,-0.015598728,0.019112536,-0.038036311,0.307485298,-0.174978677,0.006236352,0.142878392,0.026438494,0,0.046064832,0.060242997,0,0.029565057,-0.036292436,-0.065986957,-0.048411728,0.036970807,-0.073583312,0.059899727,0.002612884,0.000661101,0.001189251,-0.072854987,0,0,0.10163864,0,0
iShares S&P Mid-Cap 400 Growth ETF,0,-0.162122337,0,-0.015910117,-0.16669602,0,-0.037764903,0,-0.000959105,0.198630093,-0.060765738,0.150751029,-0.104202621,0.019672196,0.074391441,0.109368587,0.115174376,0.279021537,-0.021652963,0,0,-0.056827614,0,0.129756246,0.05517832,0,0,0.002224303,0,0,-0.072274423,0,-0.06671556,-0.007414385,0,0.003691078,0.368970956,0.73013582,0.016644829,0
iShares S&P Mid-Cap 400 Value ETF,0,-0.25924952,0,-0.037754653,-0.199068401,-0.075614707,0.048611897,0.056278457,0.066483644,0.261214194,-0.14292321,0.040972066,0,0.088555144,0,0.460211569,-0.168069509,0.025523231,0,-0.007084728,0,0,0,0.01063272,0,0,0,-0.162491674,0,-0.080647567,-0.079255674,0,-0.036031922,-0.019077455,0,0.218117015,0.431937083,0.500198538,0.066578065,0
iShares S&P Small-Cap 600 Growth ETF,0,-0.154780012,0,-0.033812398,0,0.106048762,0,0,0,0.212679364,-0.234385039,0.092846787,-0.070270932,0,0,0.446016958,0,0,0,0,0,0,0,0,0.066722356,0,0,0,0,0.029901818,-0.070176,-0.00163269,-0.113054806,-0.007871379,0,0.181961078,0.19914223,0.651612877,0,0
iShares S&P Small-Cap 600 Value ETF,0,-0.247876112,0,0,-0.166391942,0,0,0,0.118487302,0.240787935,-0.158407386,0.090581221,-0.024417778,0,-0.031213279,0.743327465,-0.093407998,0,-0.264065099,-0.02849215,0,0,0,0,0.046767683,0,0,-0.129618063,0,0,-0.174043942,0,-0.067972506,-0.026362477,0,0.308078919,0.249935855,0.668733916,0,0
iShares Select Dividend ETF,0,0,0,0,-0.108774549,0,0,0,0.115482924,0,0.012513336,0,0,0,0.184655763,0.545771243,0,0,0.049736175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122527355,0,0,0,0
iShares Short Treasury Bond ETF,0,0,0,0,0,0,0,0,0,0,-0.000930413,-0.000415973,0.010397766,-0.002029934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009783747,0.008557874,0.001158841,0,-0.002145905,0,0,0,0
iShares TIPS Bond ETF,0,0,0,0,0.006617766,0,-0.008427883,0,0,0,0,0,-0.004595602,0,-0.000216637,0,0,0,0,0.015535074,0,0,0.031660169,0,0,0.008495076,0,0,0,0,0,0.00028931,0.007748693,0.000519499,0.787184706,0.012048567,0,0,0,0
iShares UK Gilts 0-5yr ETF GBP Acc,0,0.00550665,0,0,0.004479018,-0.000789148,-0.013572253,0,0.004126568,-0.010521283,-0.000478105,-0.012377261,0.034797835,-0.020854522,-0.001903877,-0.004357254,-0.013401265,0,0,-0.01729339,0,-0.042685411,0.160767572,0,0.08896992,0,0.054106947,0.023120456,-0.064028126,0.027292859,0,-0.031663505,0.01919835,0.005975934,0.180852486,0,0,0,0,0.021967199
iShares US Aggregate Bond ETF USD Acc,0,0.005832671,0,0.004408584,0.004939815,0,0,0,-0.003703327,0,0,0,0,0,0,0.001451496,-0.014636438,0,0,0.126230932,0.027100876,0,0.343074961,0,0,0,0,0,0,0.035971246,0,-0.012520669,0,0,0.039282066,0,0,0,0,0
iShares US Basic Materials ETF,0,-0.184656393,0,-0.088545474,-0.099745704,0.030672944,0,0,0.017307999,0.102870919,0,0,-0.070018787,0.859343784,0,0.21176256,0,0,0,0,0,-0.013169475,0,0,-0.012544111,0,0,0,0,-0.162488351,0,0,0.041185406,-0.007908464,0,0,0.305841299,0,0,0
iShares US Consumer Discretionary ETF,0.511048575,-0.195006892,0,-0.188061788,-0.077929395,-0.088700353,5.69E-05,0.004968452,0,0,0.054420109,0.728841461,0.034372884,0,-0.045599305,0,0.08712056,0,0,0.00044359,0,0,0,0.090304614,0.057860501,0,-0.180904091,0,0.058463804,0.030932292,0.048577423,-0.025809605,-0.000423027,-0.004550794,0,0.06247817,0,0.132660477,0.14599301,0
iShares US Consumer Staples ETF,0,0,0,0,0,0,0,0,0.029723684,0,0.699812716,0,0,0,0,0.14640496,0,0,0.019467703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027517252,0,0,0,0,0,0
iShares US Energy ETF,0.098831257,-0.22520141,0,0,0,0,0,0,1.136803204,0,0,0.074895449,0,0,-0.074569469,0.026080248,0,0,0,-0.012258449,0,0,0,0,0,0,0,0,0,0,0,0,0.005908205,-0.034613596,0,0,0.058419807,0.102482151,0,0
iShares US Financial Services ETF,0.072838427,-0.251051409,0,-0.101620555,-0.019814541,0,1.024230849,0,-0.016811959,0,0,0.002551166,-0.009156438,0,-0.134120806,0.198826181,0,0.096249194,0,0.019298412,0,0,0.050985117,0.036860072,0,0.026225634,0,0,0,0,-0.186024262,0,0,0,0,0,0.088418828,0,0.135059055,0
iShares US Financials ETF,0.068359329,-0.300727048,0,-0.07927813,-0.111894948,0,0.853122601,0,0.006258677,-0.002390303,-0.01149412,-0.012891606,-0.018334683,-0.004636974,0,0.095785759,0.107727176,0.122998986,0.029306862,0.080057816,0,0,0,0,0.001517705,0,0.051761049,0,0,0,-0.122483482,0,0,0.007944129,0,0.078045578,0.128983392,0,0.0645234,0
iShares US Healthcare ETF,0.095682862,-0.153926997,-0.0864339,0.05531487,-0.052987708,1.088387629,0,-0.036743484,-0.034225948,-0.02870763,-0.113522261,0.042799261,-0.041002684,0.039728399,-0.020818738,0.065644623,0.036238728,0,0.061712626,-0.011012763,0,0.02302552,0,0.032961818,0,0.067314621,0.009320683,-0.088294117,0,-0.070732531,-0.033628812,0.020334381,-0.022353724,-0.001150038,0,0.019968354,0.019280155,0.066289652,-0.072872421,0
iShares US Industrials ETF,0.018203991,-0.196017063,-0.054516964,0,-0.098809777,0,0.017931101,0,0,0.82890434,0,0,0,0.000703717,-0.064289298,0.09314349,0,0.030951361,0.151134757,0.019298551,0,0,0,0.051716805,0.01087314,0,0,0,0,0,0,0.014985791,-0.029731476,0.003359224,0,0.014717271,0.253501162,0.056025592,0,0
iShares US Infrastructure ETF,0,0,0,0,0,0,0,0.217571862,0.034436256,0.18485874,0,0.011204254,0,0.021151829,0.177153308,0.292584806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073085456,0.036419875,0,0,0
iShares US Real Estate ETF,0,-0.035835026,0,0.009518217,0,0,-0.013231783,0,-0.039600923,0,0,0,0,0,0.019745726,0,0,0,0.216094822,0.065661586,0,0,0,0,0,-0.030630884,0,0,0,-0.061471353,0,0,-0.013405513,-0.002988882,0,0.875327364,0.009546039,0,0,0
iShares US Technology ETF,0,-0.098896208,0,0,0.942853602,0,0,0,-0.034269533,0,-0.017376765,0.047758871,0.115031704,0,0,0,0.038663894,0,0,0,0,-0.000687695,0,0,-0.037021275,0,0,0,-0.014702239,0,0,0,-0.005474828,0,0,0,0.03564963,0,0,0
iShares US Telecommunications ETF,0,0,0,0,0,0,0,0,0,0,0,0,0.228617505,0,0,0.456268018,0,0,0.165949739,0.074396026,0,0,0,0,0,0,0,0,0,0,0,0,0.030311238,0,0,0,0,0,0,0
iShares US Treasury Bond ETF,0,0,0.091452203,-0.020085391,0,-0.005774073,-0.002449648,-0.021901577,-0.012194858,-0.009456676,0,-0.028488469,0.025752546,-0.027175663,0.004506051,0.025004238,-0.01252098,0,-0.003553701,0.213556153,0.145928425,0,0.164679488,0.030944329,-0.039594649,-0.048664124,-0.057795791,-0.016151446,0,0.001221821,-0.017960119,-0.017575698,0.01579985,0.003627407,0.148638344,-0.024534832,0,-0.0340367,-0.008516593,-0.007585782
iShares US Utilities ETF,0,-0.231048678,-0.004877978,0,0,0,0,0,0,0,0,0,0,0,0.978802027,0,0,0.011618655,0.214159635,0,-0.012523086,0,0,0,0,0,0,0,-0.017134055,0,0,0.001109531,-0.006565907,0.001382618,0,0,0,0,0,0
iShares® Gold Trust Micro,0,0,0,0,0,0,-0.00228043,0,-0.010263039,-0.005121871,-0.012709186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953148884,0,0,0,0,0,0,0
iSharesParis-AlgndClmOptdMSCIWldexUSAETF,0.003197039,0.074808931,0,0,0.045881387,0.079282347,0,0,0,0.066900008,0,0.047763847,0,0.050277206,0,0.023498911,0.000516201,0.251472057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042321574,0.20525,0,0,0
ITE Rail Fund LP,0,0,0,0,-0.014613694,0,-0.100717617,-0.001078292,-0.012509815,0,0.039532691,0.0602885,-0.053223494,0,-0.034889219,0,0,-0.016105543,0,-0.106398628,0,0,0.259859873,0,0.047516359,-0.269844173,0,-0.383566,0,-0.129855693,0.145522265,0.008735081,-0.043135918,0.013264293,-0.044861461,0.022911921,0,0,0,0
Jain Global Onshore Fund LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janus Henderson Global Sust Eq I,0.046571472,0,0.204229178,0,0.182552846,0.030836531,0,0,0,0.08140009,0,0.085189667,0,0.045200897,0,0,0.035605375,0.101910943,0,0,0,0.016383544,0,0,0.016014921,0.071140096,0,0,0,0,0,0,0,-0.006087284,0,0.035676455,0.073697001,0,0,0
Janus Henderson Global Sust Eq I Acc,0,0,0,-0.032811751,0.105010948,-0.030879035,-0.173055965,0.04994173,-0.117523102,0.116222254,-0.042953636,-0.112439367,0.016760445,0.248859269,0,0,0.209883416,0,0,0.098631428,-0.316039257,0,0,0,-0.088462282,0,-0.066317533,0.38966273,-0.176450793,0.208983113,0.236290551,-0.08626194,-0.100329209,-0.009261948,0.050740003,0,3.76E-05,0.554040924,0.513965575,0.274436871
Janus Henderson Hrzn Glb HY Bd H2 EURH,0,0,0,-0.039759465,0.00202296,-0.054189991,-0.016732412,0.007275856,0.001729953,0,0,0,0.017261861,-0.082700634,0.006572706,0.053567883,0.005858703,0,0,-0.027755675,0,0,0,0,0,0.091690594,0.279566378,0.024726581,-0.040595216,0,-0.015473797,0,0,-0.00937043,0,0.05091365,0,0.343227601,0,0.441276155
Janus Henderson Hrzn Glb HY Bd H2 GBPH,0,0,0,-0.037259881,0,-0.05930755,-0.01616037,0,0.007303271,0,0,-0.011601625,0.009222365,-0.034003944,0,0,0.031268046,0,0,0.05761387,0,0,0.076975804,0,-0.007083498,0.04360089,0.164782484,0,0,0,0,0,0,-0.017282085,0.078542939,0.026490073,0,0.29702927,0,0.391247677
Janus Henderson Hrzn Glb HY Bd H2 HCHF,0,-0.006557047,0,0,0,-0.037447266,0,-0.006327732,-0.007696617,-0.004862105,0.003463183,-0.043412829,0.024523119,-0.032307893,0,0.031134421,0.024937141,-0.045720734,0,0,0,0.136744276,0,0,-0.062837466,0.006068618,0.068848093,0.019295809,-0.050869825,0,0,-0.020076411,0,-0.004412918,0.006956067,0.085021276,0,0.280811008,0,0.890744289
Janus Henderson Hrzn Glb HY Bd H3q EURH,0,0,0,-0.040977678,0.002501614,-0.054141088,-0.019284031,0.007388809,0.002256085,0,0,0,0.01689805,-0.084092914,0.007967552,0.055697284,0.003518577,0,0,-0.028858743,0,0,0,0,0,0.092251923,0.282830559,0.027857779,-0.035984706,0,-0.01807621,0,0,-0.009823221,0,0.049808536,0,0.352541284,0,0.442686463
Janus Henderson Hrzn Glb HY Bd I2 HEUR,0,0,0,-0.009037187,0,-0.045302857,0.001038485,0,-0.009854394,-0.021579753,-0.001333619,0,0,-0.00921569,0,0.044285047,0.015459013,-0.018602738,0,-0.004408704,0,0.00849724,0,0,-0.064301955,0.09548274,0.172314205,0.035996709,-0.007105561,-0.00672127,0,-0.031800563,-0.007850672,0,0,0.021987572,0,0.237264536,0,0.820427375
Janus Henderson Hrzn Glb HY Bd I2 USD,0,0,0,-0.00676692,0,-0.042778217,0.001393795,0,-0.009226392,-0.018653129,-0.00260872,0,0,-0.010211917,0,0.041190652,0.009989814,-0.009880172,0,0,0,0.011857731,0,0,-0.06356777,0.089374356,0.162553029,0.036152508,0,-0.006470976,0,-0.033706869,-0.005936562,0,0,0.017926324,0,0.234117939,0,0.823742837
Jupiter Dynamic Bd D $ Hsc Acc,0,0,0.173392563,-0.034865999,0,-0.04993062,0.01889067,0,-0.028991846,-0.073847049,-0.0128705,-0.044430959,-0.00041698,0.012018577,-0.043678189,0.051242614,-0.014501288,-0.019005918,0,0.106845844,0,-0.056469997,0.048138209,0.05865505,0.026750614,0,0.19677925,0,-0.061954114,0,0,-0.041884066,-0.032794028,-0.004081089,0.223727116,0.032819406,0,0,0,0.221275214
Jupiter Dynamic Bd I $ Hsc Acc,-0.002291386,0.004647217,0.141744934,-0.023704751,0,-0.053356611,0.025607791,0,-0.028587425,-0.061484082,-0.009422422,-0.043682489,-0.002564119,0.008081307,-0.039509423,0.044659551,-0.017861677,-0.007709613,0,0.097878865,0,-0.057038707,0.101889053,0.052128128,0.032312301,0,0.165424407,0,-0.059671362,0,0,-0.037755978,-0.031181452,-0.00218301,0.211580552,0.033939918,0,0,0,0.206518694
King Street Side Pocket,0,0,0,0,0,0,0,0,0.019584977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirkoswald Glbl Mac UCITS USD Instl Fdr,0,0,0,0.028569573,0.017642747,0,-0.029471211,0.008632654,0,0,0,-0.009249563,-0.083421937,0,0,0,0.014597715,-0.023391764,0,-0.074938832,0,0.03945303,0,0,0,0.084404833,0.051356176,0,0,-0.097735975,0,0,-0.019940589,0.005404056,-0.092154257,0.05455693,-0.075477194,0.871104207,0,0
Kirkoswald Global Macro Class F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirkoswald Global Macro Fund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L&G Multi-Strategy Enhanced Cmdts ETF,0,-0.070079374,0,0,0,0,-0.047535701,0,0.050906485,0,0,0,0,0,0,0,0,0,0,0.004940858,0,0,0,0,0,0,0,0,0,0,0,0.316234871,0.553155985,-0.034296111,0,0,0,0,0,0
LBMA Gold Price AM USD,0,0,0,0,0,-0.013902239,0,0,0,-0.005843787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017870676,0.934450687,0,0,0,0,0,0,0
Leadenhall UCITS ILS A USD Acc,0,0,0,0.006462505,0,0,0,0,-0.010913393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leadenhall UCITS ILS Fund EUR,0,0,0,0.007297008,0.004325403,-0.01127548,0.00805054,0,-0.004394256,-0.036356022,-0.00644043,0.012243762,-0.00382293,0,0,0.000688018,0.002913825,-0.043523049,0,-0.040614423,0,0,0,-0.038799759,0,0.003167616,0.088725924,0.009707294,0,-0.011803563,-0.01633535,0,0,0.000533223,0.008904255,0.021904995,0,0.185164087,0,0.127136482
