,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
iShares Latin America 40 ETF,0,0,0,0.018252479,0,0,0.12020389,0,0.206907918,-0.091301677,-0.040611212,0,-0.148136215,0.23554122,0,0,0,0,0,-0.165051275,0,1.269753657,0,0,0,0.142817742,0,0,0,0,0.202754826,0,0.01315198,0.01828479,0,0,0,0,0,0
iShares Micro-Cap ETF,0,0,0,0,0,0,0,0,0,0,-0.446324565,0.046212461,-0.036191315,0,0,0.64788533,0.075502518,0,-0.070371366,0,0,0,0,0,0,0,0,0,0,0.01410483,0,-0.028945493,-0.148215575,-0.028297039,0,0.18114068,0.088288471,1.351973401,0,0
iShares MSCI ACWI ETF,0.413936963,0.014746394,0.178587435,0.100489252,0.033470116,0.018573821,0.017979039,0,0.004237702,0,0,0.049024013,0.007252437,0.017363965,0,0,0.019589286,0,0,0,0,0.008366544,0,0,0,0.024275989,0,0,0,0,0,0,0,0.005614049,0,0,0.076024737,0,0,0
iShares MSCI ACWI ex US ETF,0,0.149532613,0.435121428,0.250566534,0,0.004220331,0,0,0,0,0,0.030923261,0,0.031423685,0,0.016136946,0,0,0,0,0,0,0,0,0,0.046949876,0,0,0,0,0,0,0,0.002024576,0,0,0,0,0,0
iShares MSCI All Country Asia ex Jpn ETF,0,0,0,1.088563959,0.022078433,0,0,0,-0.058422027,0,0,0,0,0,-0.009712245,0,0,0,0,0,0,-0.217437736,0,0,0,0,0,-0.082623352,0,0,0,0,0,-0.001081438,0,0,0,0,0,0
iShares MSCI EAFE ETF,0,0.233173071,0.673970965,0,0,0.044911572,0,0,-0.000357081,0,0,0.012281458,0,0.001904851,-0.02143765,0.001639074,0,0,0,0,0,0.00239157,0,0,0,0.009706138,0,-0.061995923,0,0,0,0,0,0,0,0,0,0,0,0
iShares MSCI EAFE Growth ETF,0,0.180273125,0.688285834,-0.006882606,0.080655397,0.11879454,-0.127290194,0,-0.082169207,0,0.042300738,0.058909316,0,0.001672963,-0.037519744,0,0.040385057,0.052032525,0,0.032618268,0,0,0,0,0.014840877,0,0,-0.028721437,0,0.059160613,0,0,0,0.000474616,0,-0.019895964,0,0,0.006132074,0
iShares MSCI EAFE Value ETF,0,0.344684862,0.481552958,0,-0.000936882,0.013384308,0.167708139,0,0.062422848,0,0,0,0,0,-0.024510908,0.062989527,-0.079683266,-0.15759785,0,-0.063499033,0,0.050656717,0,-0.020419209,0,0.044914462,0,-0.049586959,0,0,0,0,0,0.002321403,0,0,0,0,0,0
iShares MSCI EM Asia ETF USD Acc,0,0,0,1.124813967,0.059533018,0,-0.042172819,0,-0.084636858,-0.000241678,-0.010596266,0,0,0,0,0,0.004858598,0,0,0,0,-0.294844509,0,0,-0.040874933,0.068003643,0,-0.088044009,0,0,0,0.019701837,0,-0.008530013,0,0,0,0.026198343,0,0
iShares MSCI Emerging Markets ETF,0,0,0,0.943378074,0.00081218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026566156,0,0,0,0,0,0,0,0.000699432,0,0,0,0,0,0
iShares MSCI Japan ETF,0,-0.425322612,1.331339485,-0.027166836,0.04554233,0.089613455,0,0,0,0,0,0.079322364,8.57E-05,0,-0.047731295,0.048631076,-0.035807643,0,0,-0.019117989,0,0,0,0,-0.0030913,-0.093831747,0,0,0,0.214261953,0,-0.098246207,-0.018958755,0.025529145,0,-0.202648032,0,0,0,0
iShares MSCI Pacific ex Japan ETF,0,0,0.061126988,0.253168235,0,0,0.083446096,0,0,0,0,0.002316494,0,0.296121594,0,0,0.02620084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240121078,0,0,0,0
iShares MSCI USA ESG Enh CTB ETF USD Acc,0.549076421,0,0,0,0.067463467,0,0,0,0,0,0,0.049536186,0,0,0,0,0.039065915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28025123,0,0,0
iShares MSCI USA ESG Enh CTB ETF USDDist,0.543510091,0,0,0,0.068237345,0,0,0,0,0,0,0.049430279,0,0,0,0,0.039470344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283629616,0,0,0
iShares MSCI USA Quality Factor ETF,0,0,0,0.003602219,0.00199743,0.00514279,0,0,0,0,0.001743577,0.006349404,0,0,0,0,0,0.96759125,0,0,0,0,0,0,0.002500204,0,0,0,0,0,0,0,0,0.001298833,0,0,0,0,0,0
iShares MSCI Wld ESG Enh CTB ETF USDDist,0.060661517,0,0.139288947,0,0.12871932,0.038162831,0.068202413,0,0,0.055880862,0,0.061459893,0,0,0,0,0.030686349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33E-05,0,0.036146818,0.324896779,0,0,0
iShares MSCI World ETF,0.491190383,0.021291442,0.213692747,0,0.030511731,0.02612655,0.015874044,0,0.005781839,0,0,0.04827407,0.004962333,0.010287264,0,0,0.018158617,0,0,0,0,0.012526113,0,0,0,0.011026573,0,-0.009275804,0,0,0,0,0,0.005502168,0,0,0.070961099,0,0.015845211,0
iShares MSCI World ETF USD Dist,0.476326653,0.012543232,0.222146095,0,0.017004495,0.02129672,0.0128714,0,0.002606138,0.00028878,0,0.041526564,0.002153911,0.014278403,0,0,0.024265678,0,0,0,0,0.005787662,0,0,0,0.011546512,0,0,0,0,0,0,0,0.006802581,0,0,0.088085154,0,0.043713797,0
iShares MSCI World EUR Hedged ETF Acc,0.517622865,0.01863946,0.218140902,-0.012436357,0.016503347,0,0.006810503,0,0.003369776,0.006488533,0,0.031511046,0.000957601,0,0,0.002366213,0.021683205,0,0,0,-0.013323143,0,0,0,0,0,0,0,-0.124041742,-0.052721355,0,0,-0.006934023,0.003401642,0,0,0.066277578,0,0.059387302,0
iShares National Muni Bond ETF,0,0.002928302,0,0,0.000691005,0,0,0,-0.037164682,0,0,0.008082406,0,-0.001049884,0.00891952,0.000716307,0,0,0,0.092802062,0,0,0.217944804,0,0,0,0.112948304,0,0,0.015991197,0,-0.022492086,-0.004164964,0.02869765,0,0.000168002,0,0,0,0
iShares Paris-Algnd Clmt Optd MSCIUSAETF,0.600632237,-0.037308022,0,-0.063198984,0.12143852,0.004671079,-0.01482565,0,-0.036994737,0,-0.042866342,0.118218708,-0.008292534,0,0.020124485,-0.086092161,0.014001962,0,0,0.045811038,0,0,0.005610702,0.000551035,0.007119039,0,-0.017882662,0,0.052360653,-0.002478796,0,-0.033061905,-0.000593621,0.030118673,-0.092095508,0.083906097,0.289581298,0,-0.038449649,0
iShares Physical Gold ETC,0,0,0,0,0,0,-0.002578212,0,-0.010531883,-0.004751327,-0.012139138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952524032,0,0,0,0,0,0,0
iShares Preferred&Income Securities ETF,0,0,0,0,0,0,0,0,0,0,0,0.140796775,0.017427386,0,0,0,0,0,0,0,0,0,0,0.092847846,0,0,0.238068877,0,0,0,0,0,0,-0.011442426,0,0.163969479,0,0,0,0
iShares Russell 1000 ETF,0.743279245,-0.02383222,0,0,0.000500011,0.005235576,0,0,0.000408477,0.006494051,0,0.037615639,0,0,-0.013215049,0.011522109,0.028937487,0.025599081,0,0,0,0.00288563,0,0,0.001994713,0,0,-0.000748114,0,0,0,0.006045059,-0.002500661,0,0,0.012018911,0.105418632,0.082491005,0.040796093,0
iShares Russell 1000 Growth ETF,0.875932587,-0.026934622,0,-0.003693408,0.240992899,0,-0.093187998,0,-0.036668216,-0.009963361,-0.051947961,0.129280526,0.031111031,-0.00911462,-0.044870007,-0.168399738,0.12425767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003244358,0,0.001860928,0,0.000755268,0.001861237,0,0.063594528,0
iShares Russell 1000 Value ETF,0.42088148,-0.086274313,0,0,-0.171534619,0.03187108,0.128525915,0,0.042661115,0.105750909,0.04407949,-0.022084607,-0.017635086,0.020482797,0.007620892,0.23392397,-0.084535309,0,0.173352678,0,0,0.011381587,0.008986095,0,0.02447961,-0.022223934,0,-0.031992485,0,-0.01102801,0,0.011838524,-0.022370034,-0.004162284,0,0.000300547,0.098768782,0.213183107,0,0
iShares Russell 2000 ETF,0,-0.328198832,0.124445888,-0.05911557,-0.092810034,0.129886807,0,0,0.041281614,0.240686529,-0.275835466,0.115547689,-0.083935221,0,0,0.409223938,0,0,-0.201275621,0.041184959,0.090745272,0,0,0,0.006006104,0,0,0,0,0,0,-0.047468529,-0.113043113,-0.009950996,0,0.167541929,0.35117336,1.227223406,0,0
iShares Russell 2000 Growth ETF,0,-0.295472676,0,0,0,0.224247692,0,0,0,0.256646139,-0.306534634,0.237978676,-0.073882412,0,0,0.237304043,0.14733001,0,-0.061270436,0.111823199,0,0,0,0,0,0,0,0,0,0.045876656,0,-0.079248571,-0.139537639,0.002608238,0,0.045270922,0.173999692,1.361124605,0,0
iShares Russell 2000 Value ETF,0,-0.144232534,0,0,-0.173164099,0,0.002018086,0,0.084584361,0.217230719,-0.290237269,0.00556747,-0.064348661,0,0,0.628510905,-0.085582315,0,-0.160161564,-0.011315599,0,-0.000707635,0,0,0.026357074,0,0,-0.037228059,0,0,-0.060387533,0,-0.093996817,-0.030105543,0,0.299608727,0.361901558,0.814466366,0,0
iShares Russell 2500 ETF,0,-0.209693496,0,-0.018581336,-0.006810218,0.006965412,0,0,0.024480483,0.219737416,-0.117132176,0.151452483,-0.01359128,0.019777666,0,0.351326768,0.018545517,0,0,0.008552197,0,0,0,0,0,0,0,0,0,0.021633291,0,-0.019687163,-0.056587275,-0.009245316,0,0.189986639,0.149006359,0.830578251,0,0
iShares Russell 3000 ETF,0.662237482,-0.034152242,0,0,0,0.009266197,0,0,0.004276391,0.022604123,-0.01659203,0.041837316,0,0,-0.016889744,0.038344055,0.029585637,0.016916175,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-06,-0.00606482,0,0,0.023924323,0.143177685,0.136323965,0.039096195,0
iShares Russell Small/Mid-Cap Idx Instl,0,-0.380051661,0.206621077,-0.088781522,-0.135789878,0.070719399,0,0.007768183,0.034149324,0.231976124,-0.171371621,0.109629146,-0.024608697,0.053650888,0.047720831,0.272618448,0,0,-0.121793292,0.050225509,0.04597591,0,0,0.026280168,0.032398681,0,-0.001975482,0,0,0,-0.050101107,-0.018933815,-0.110831978,-0.008740816,0,0.119409417,0.313044177,1.119392263,0.146764475,0
iShares S&P 500 Growth ETF,0.961609941,0,0,0,0.206382957,0,-0.068346754,-0.007235799,-0.024918191,-0.033945697,-0.04569013,0.093070908,0.010385672,-0.013130918,0,-0.224458842,0.15718497,0,0,-0.006078011,0,-0.001640532,0,0,0,0,0,0,0,0.006690198,0,0,-0.011072937,0,0,0,0,0,0,0
iShares S&P 500 Paris-Algnd Clmt ETF$Acc,0.093739698,0,0,0,0.154613383,0,0,0,-0.049173226,0,0,0.03335131,0,0,0,0,0.009711386,0.092015934,0,0,0,0,0,0,0,0,0,0,-0.00740173,-0.070064536,0,0,0,0.008895728,0,0.051967346,0.516641534,0,0,0
iShares S&P 500 Value ETF,0.5933429,-0.049291338,-0.055211643,-0.013848821,-0.119254442,0.027548205,0.092272058,0,0.032573679,0.106040852,0.100006562,-0.037955384,-0.015598728,0.019112536,-0.038036311,0.307485298,-0.174978677,0.006236352,0.142878392,0.026438494,0,0.046064832,0.060242997,0,0.029565057,-0.036292436,-0.065986957,-0.048411728,0.036970807,-0.073583312,0.059899727,0.002612884,0.000661101,0.001189251,-0.072854987,0,0,0.10163864,0,0
iShares S&P Mid-Cap 400 Growth ETF,0,-0.162122337,0,-0.015910117,-0.16669602,0,-0.037764903,0,-0.000959105,0.198630093,-0.060765738,0.150751029,-0.104202621,0.019672196,0.074391441,0.109368587,0.115174376,0.279021537,-0.021652963,0,0,-0.056827614,0,0.129756246,0.05517832,0,0,0.002224303,0,0,-0.072274423,0,-0.06671556,-0.007414385,0,0.003691078,0.368970956,0.73013582,0.016644829,0
iShares S&P Mid-Cap 400 Value ETF,0,-0.25924952,0,-0.037754653,-0.199068401,-0.075614707,0.048611897,0.056278457,0.066483644,0.261214194,-0.14292321,0.040972066,0,0.088555144,0,0.460211569,-0.168069509,0.025523231,0,-0.007084728,0,0,0,0.01063272,0,0,0,-0.162491674,0,-0.080647567,-0.079255674,0,-0.036031922,-0.019077455,0,0.218117015,0.431937083,0.500198538,0.066578065,0
iShares S&P Small-Cap 600 Growth ETF,0,-0.154780012,0,-0.033812398,0,0.106048762,0,0,0,0.212679364,-0.234385039,0.092846787,-0.070270932,0,0,0.446016958,0,0,0,0,0,0,0,0,0.066722356,0,0,0,0,0.029901818,-0.070176,-0.00163269,-0.113054806,-0.007871379,0,0.181961078,0.19914223,0.651612877,0,0
iShares S&P Small-Cap 600 Value ETF,0,-0.247876112,0,0,-0.166391942,0,0,0,0.118487302,0.240787935,-0.158407386,0.090581221,-0.024417778,0,-0.031213279,0.743327465,-0.093407998,0,-0.264065099,-0.02849215,0,0,0,0,0.046767683,0,0,-0.129618063,0,0,-0.174043942,0,-0.067972506,-0.026362477,0,0.308078919,0.249935855,0.668733916,0,0
iShares Select Dividend ETF,0,0,0,0,-0.108774549,0,0,0,0.115482924,0,0.012513336,0,0,0,0.184655763,0.545771243,0,0,0.049736175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122527355,0,0,0,0
iShares Short Treasury Bond ETF,0,0,0,0,0,0,0,0,0,0,-0.000930413,-0.000415973,0.010397766,-0.002029934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009783747,0.008557874,0.001158841,0,-0.002145905,0,0,0,0
iShares TIPS Bond ETF,0,0,0,0,0.006617766,0,-0.008427883,0,0,0,0,0,-0.004595602,0,-0.000216637,0,0,0,0,0.015535074,0,0,0.031660169,0,0,0.008495076,0,0,0,0,0,0.00028931,0.007748693,0.000519499,0.787184706,0.012048567,0,0,0,0
iShares UK Gilts 0-5yr ETF GBP Acc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065693141,0,0,0,0,0,0,0,0,0,0
iShares US Aggregate Bond ETF USD Acc,0,0,0.050986845,0,0,0,0,0,-0.012220003,-0.010590883,-0.012721187,-0.018830728,0.017525187,-0.027697934,0,0.02970466,-0.021160104,0,0,0.104616981,0.033798296,-0.011848649,0.353856058,0,-0.006353187,-0.027622378,0,-0.041314214,0,0.053426596,-0.018005205,-0.012292451,0,-0.001951241,0.113209405,0,0,0,0,0
iShares US Basic Materials ETF,0,-0.184656393,0,-0.088545474,-0.099745704,0.030672944,0,0,0.017307999,0.102870919,0,0,-0.070018787,0.859343784,0,0.21176256,0,0,0,0,0,-0.013169475,0,0,-0.012544111,0,0,0,0,-0.162488351,0,0,0.041185406,-0.007908464,0,0,0.305841299,0,0,0
iShares US Consumer Discretionary ETF,0.511048575,-0.195006892,0,-0.188061788,-0.077929395,-0.088700353,5.69E-05,0.004968452,0,0,0.054420109,0.728841461,0.034372884,0,-0.045599305,0,0.08712056,0,0,0.00044359,0,0,0,0.090304614,0.057860501,0,-0.180904091,0,0.058463804,0.030932292,0.048577423,-0.025809605,-0.000423027,-0.004550794,0,0.06247817,0,0.132660477,0.14599301,0
iShares US Consumer Staples ETF,0,0,0,0,0,0,0,0,0.029723684,0,0.699812716,0,0,0,0,0.14640496,0,0,0.019467703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027517252,0,0,0,0,0,0
iShares US Energy ETF,0.098831257,-0.22520141,0,0,0,0,0,0,1.136803204,0,0,0.074895449,0,0,-0.074569469,0.026080248,0,0,0,-0.012258449,0,0,0,0,0,0,0,0,0,0,0,0,0.005908205,-0.034613596,0,0,0.058419807,0.102482151,0,0
iShares US Financial Services ETF,0.072838427,-0.251051409,0,-0.101620555,-0.019814541,0,1.024230849,0,-0.016811959,0,0,0.002551166,-0.009156438,0,-0.134120806,0.198826181,0,0.096249194,0,0.019298412,0,0,0.050985117,0.036860072,0,0.026225634,0,0,0,0,-0.186024262,0,0,0,0,0,0.088418828,0,0.135059055,0
iShares US Financials ETF,0.068359329,-0.300727048,0,-0.07927813,-0.111894948,0,0.853122601,0,0.006258677,-0.002390303,-0.01149412,-0.012891606,-0.018334683,-0.004636974,0,0.095785759,0.107727176,0.122998986,0.029306862,0.080057816,0,0,0,0,0.001517705,0,0.051761049,0,0,0,-0.122483482,0,0,0.007944129,0,0.078045578,0.128983392,0,0.0645234,0
iShares US Healthcare ETF,0.095682862,-0.153926997,-0.0864339,0.05531487,-0.052987708,1.088387629,0,-0.036743484,-0.034225948,-0.02870763,-0.113522261,0.042799261,-0.041002684,0.039728399,-0.020818738,0.065644623,0.036238728,0,0.061712626,-0.011012763,0,0.02302552,0,0.032961818,0,0.067314621,0.009320683,-0.088294117,0,-0.070732531,-0.033628812,0.020334381,-0.022353724,-0.001150038,0,0.019968354,0.019280155,0.066289652,-0.072872421,0
iShares US Industrials ETF,0.018203991,-0.196017063,-0.054516964,0,-0.098809777,0,0.017931101,0,0,0.82890434,0,0,0,0.000703717,-0.064289298,0.09314349,0,0.030951361,0.151134757,0.019298551,0,0,0,0.051716805,0.01087314,0,0,0,0,0,0,0.014985791,-0.029731476,0.003359224,0,0.014717271,0.253501162,0.056025592,0,0
iShares US Infrastructure ETF,0,-0.327061874,0,-0.004442312,-0.137937668,-0.118150822,0.041714478,0.061270744,0.008204957,0.398119154,-0.13359958,0.012563197,-0.178228667,0.20858945,0.280042893,0.326676183,-0.126033754,0.109882471,0,0,0,-0.03188248,-0.036111422,0,0.012540508,0,-0.03936685,0,0,0,0,0,0,-0.014019814,0,0.030089202,0.432408929,0.351845021,0,0
iShares US Real Estate ETF,0,-0.035835026,0,0.009518217,0,0,-0.013231783,0,-0.039600923,0,0,0,0,0,0.019745726,0,0,0,0.216094822,0.065661586,0,0,0,0,0,-0.030630884,0,0,0,-0.061471353,0,0,-0.013405513,-0.002988882,0,0.875327364,0.009546039,0,0,0
iShares US Technology ETF,0,-0.098896208,0,0,0.942853602,0,0,0,-0.034269533,0,-0.017376765,0.047758871,0.115031704,0,0,0,0.038663894,0,0,0,0,-0.000687695,0,0,-0.037021275,0,0,0,-0.014702239,0,0,0,-0.005474828,0,0,0,0.03564963,0,0,0
iShares US Telecommunications ETF,0,0,0,0,0,0,0,0,0,0,0,0,0.228617505,0,0,0.456268018,0,0,0.165949739,0.074396026,0,0,0,0,0,0,0,0,0,0,0,0,0.030311238,0,0,0,0,0,0,0
iShares US Treasury Bond ETF,0,0,0.091452203,-0.020085391,0,-0.005774073,-0.002449648,-0.021901577,-0.012194858,-0.009456676,0,-0.028488469,0.025752546,-0.027175663,0.004506051,0.025004238,-0.01252098,0,-0.003553701,0.213556153,0.145928425,0,0.164679488,0.030944329,-0.039594649,-0.048664124,-0.057795791,-0.016151446,0,0.001221821,-0.017960119,-0.017575698,0.01579985,0.003627407,0.148638344,-0.024534832,0,-0.0340367,-0.008516593,-0.007585782
iShares US Utilities ETF,0,-0.231048678,-0.004877978,0,0,0,0,0,0,0,0,0,0,0,0.978802027,0,0,0.011618655,0.214159635,0,-0.012523086,0,0,0,0,0,0,0,-0.017134055,0,0,0.001109531,-0.006565907,0.001382618,0,0,0,0,0,0
iShares® Gold Trust Micro,0,0,0,0,0,0,-0.027667072,0,0,0,0,0,0,0,0,-0.013095468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94690973,-0.012087378,0,0,0,0,0,0
iSharesParis-AlgndClmOptdMSCIWldexUSAETF,0,0.160846375,0.57528892,0,0.077700891,0.093203241,0,0,-0.010628057,0,0,0.026161808,0,0,0,0,0.000218194,0,0,0,0.007432666,0,0,0,0.015193086,0.012043759,0,-0.152790762,0,0.039963726,0,-0.004789148,0,-0.041497503,0,0,0,0,0,0
ITE Rail Fund LP,0,0,0,0,-0.014613694,0,-0.100717617,-0.001078292,-0.012509815,0,0.039532691,0.0602885,-0.053223494,0,-0.034889219,0,0,-0.016105543,0,-0.106398628,0,0,0.259859873,0,0.047516359,-0.269844173,0,-0.383566,0,-0.129855693,0.145522265,0.008735081,-0.043135918,0.013264293,-0.044861461,0.022911921,0,0,0,0
Jain Global Onshore Fund LP,0,0,0,0,0,0,0,0,-0.003343707,0,-0.093188118,-0.01593715,0.049160875,0,0,0,0.092442724,0,0,0,0,0,0,0,0.052426529,0.020960229,0,0,0,0,0,0,0,0,0,-0.076300573,0,0,0.003570224,0
Janus Henderson Global Sust Eq I,0,0,0.199361906,0,0.263601352,0.011881015,0,0,-0.017827891,0.204293859,0,0.040028328,0,0.008371527,0,0,0.09155363,0.039846021,0,0.076729652,0,0,0,0,0,0.024144812,0,0,0,0,0,0,0,-0.016632254,0,0.076592953,0,0,0,0
Janus Henderson Global Sust Eq I Acc,0,0,0,-0.032811751,0.105010948,-0.030879035,-0.173055965,0.04994173,-0.117523102,0.116222254,-0.042953636,-0.112439367,0.016760445,0.248859269,0,0,0.209883416,0,0,0.098631428,-0.316039257,0,0,0,-0.088462282,0,-0.066317533,0.38966273,-0.176450793,0.208983113,0.236290551,-0.08626194,-0.100329209,-0.009261948,0.050740003,0,3.76E-05,0.554040924,0.513965575,0.274436871
Janus Henderson Hrzn Glb HY Bd H2 EURH,0,-0.004086684,0,-0.009786868,0,-0.036998023,0,0.000395731,-0.010815667,-0.019380321,0,0,0,-0.031687203,0,0.034955562,0.017448988,-0.020270206,0,0,0,0.051180571,0,0,-0.046509698,0.079255448,0.148793887,0.020801368,-0.051898486,0,0,0,0,-0.00603862,0,0.032023398,0,0.274363816,0,0.798806524
Janus Henderson Hrzn Glb HY Bd H2 GBPH,0,-0.011801727,0,0,0,-0.027989938,0,0,-0.009482208,0,0,-0.010875866,0.022136227,-0.022056054,0,0.024418436,0.021661805,-0.020790304,0,0,0,0.087966921,0,0,-0.079071117,0.033027878,0.101094587,0,-0.03875654,0,0,-0.013776807,0,-0.009502875,0.035428094,0.032463141,0,0.274905039,0,0.821741516
Janus Henderson Hrzn Glb HY Bd H2 HCHF,0,-0.006557047,0,0,0,-0.037447266,0,-0.006327732,-0.007696617,-0.004862105,0.003463183,-0.043412829,0.024523119,-0.032307893,0,0.031134421,0.024937141,-0.045720734,0,0,0,0.136744276,0,0,-0.062837466,0.006068618,0.068848093,0.019295809,-0.050869825,0,0,-0.020076411,0,-0.004412918,0.006956067,0.085021276,0,0.280811008,0,0.890744289
Janus Henderson Hrzn Glb HY Bd H3q EURH,0,-0.005862722,0,-0.010495548,0,-0.036513117,0,0.000297879,-0.010599105,-0.017106291,0,0,0,-0.032625159,0,0.035353021,0.014691443,-0.018445271,0,0,0,0.050376218,0,0,-0.047521301,0.075620749,0.152215792,0.018834234,-0.04637669,0,0,0,0,-0.005956961,0,0.031585176,0,0.274644468,0,0.800543901
Janus Henderson Hrzn Glb HY Bd I2 HEUR,0,0,0,-0.009037187,0,-0.045302857,0.001038485,0,-0.009854394,-0.021579753,-0.001333619,0,0,-0.00921569,0,0.044285047,0.015459013,-0.018602738,0,-0.004408704,0,0.00849724,0,0,-0.064301955,0.09548274,0.172314205,0.035996709,-0.007105561,-0.00672127,0,-0.031800563,-0.007850672,0,0,0.021987572,0,0.237264536,0,0.820427375
Janus Henderson Hrzn Glb HY Bd I2 USD,0,0,0,-0.00676692,0,-0.042778217,0.001393795,0,-0.009226392,-0.018653129,-0.00260872,0,0,-0.010211917,0,0.041190652,0.009989814,-0.009880172,0,0,0,0.011857731,0,0,-0.06356777,0.089374356,0.162553029,0.036152508,0,-0.006470976,0,-0.033706869,-0.005936562,0,0,0.017926324,0,0.234117939,0,0.823742837
Jupiter Dynamic Bd D $ Hsc Acc,0,0,0.173392563,-0.034865999,0,-0.04993062,0.01889067,0,-0.028991846,-0.073847049,-0.0128705,-0.044430959,-0.00041698,0.012018577,-0.043678189,0.051242614,-0.014501288,-0.019005918,0,0.106845844,0,-0.056469997,0.048138209,0.05865505,0.026750614,0,0.19677925,0,-0.061954114,0,0,-0.041884066,-0.032794028,-0.004081089,0.223727116,0.032819406,0,0,0,0.221275214
Jupiter Dynamic Bd I $ Hsc Acc,0,0,0.182530194,-0.037649018,0,-0.048392469,0.023440392,0,-0.023612333,-0.083872681,-0.003935291,-0.041051321,0,0.005584476,-0.039800711,0.049933832,-0.016711024,-0.011308229,0,0.113356294,0,-0.055130282,0.018321553,0.049803878,0.034739246,0,0.213756848,0,-0.068198911,0,0,-0.05221206,-0.03942613,-0.002475143,0.231084025,0.026801634,0,0,0,0.207180617
King Street Side Pocket,0,0,0,0,0,0,0,0,0.019584977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirkoswald Glbl Mac UCITS USD Instl Fdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirkoswald Global Macro Class F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirkoswald Global Macro Fund,0,0,0,0.059292156,0.016326671,0.070252173,0,0,0.043222354,0,0.049526859,0.013456498,0,-0.099916942,-0.098144377,0,-0.062518083,0,0,0.193489982,0,0,0,0,0.002603667,-0.387555914,0,0,0,-0.013589415,0,0.16964323,0.108877913,0.001239899,-0.004031002,-0.066672799,0.023329026,0,0,0
L&G Multi-Strategy Enhanced Cmdts ETF,0,0,0,0,0,0,0,0,0.091969685,0,0,0.040251804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692449069,0,0,0,0,0,0,0,0
LBMA Gold Price AM USD,0,0,0,0,0,-0.013902239,0,0,0,-0.005843787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017870676,0.934450687,0,0,0,0,0,0,0
Leadenhall UCITS ILS A USD Acc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LibreMax Value Partners LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-17,0,0,0,0,0,0
Life Cycle Global Share (P Rutter Track Record),0.097034741,0,0,0,0.072044761,0.082667192,0.065403843,0,0,0.04896048,0,0,0.043713277,0.096026473,0,0.008151082,0.059478683,0,0,-0.018657639,0,0,0,0,-0.038740985,0.001859723,0,0,0,0,0,0,0,0,0,0.028673258,0.243187123,0,0.121068572,0
Marcho Long Fund,0,0,0.523890761,0.016228465,0,0.146788543,0.070366041,0,-0.118334337,0,-0.694865072,0.80618227,0,-0.427015326,-0.23733454,0,0.13340063,0,0,0.071372605,0,0.324434304,0.110390763,0,0,0,0.022254026,0.114025253,0,0,0.302955324,0,0,-0.25532981,0,0,0,0.881951804,1.118470751,0
